organization_name,pagerank_score,degree_centrality_score,betweenness_score,country
IMC HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN KREMS GMBH,0.15000000000000002,0.0,0.0,AT
AUTOTECH ENGINEERING SPAIN SL,0.15000000000000002,0.0,0.0,ES
VIKING HYDROGEN AS,0.15000000000000002,0.0,0.0,NO
PLUG POWER EUROPE,0.15000000000000002,0.0,0.0,FR
RICARDO CONSULTING ENGINEERS LIMITED,0.15000000000000002,0.0,0.0,UK
NEHEM BV,0.15000000000000002,0.0,0.0,NL
JEUMONT ELECTRIC SAS,0.15000000000000002,0.0,0.0,FR
BERGEN HAVN AS,0.15000000000000002,0.0,0.0,NO
NAVALPROGETTI SRL,0.15000000000000002,0.0,0.0,IT
RICARDO PRAGUE S.R.O.,0.15000000000000002,0.0,0.0,CZ
KONTOR 17 MPM GMBH,0.15000000000000002,0.0,0.0,DE
CENERGY SRL,0.15000000000000002,0.0,0.0,IT
LLOYD'S REGISTER EMEA IPS,0.15000000000000002,0.0,0.0,UK
BOSAL EMISSION CONTROL SYSTEMS NV,0.15000000000000002,0.0,0.0,BE
"INERCO INGENIERIA, TECNOLOGIA Y CONSULTORIA, SA",0.15000000000000002,0.0,0.0,ES
KIWA CERMET ITALIA SPA,0.15000000000000002,0.0,0.0,IT
KIWA CREIVEN S.R.L.,0.15000000000000002,0.0,0.0,IT
ECORYS NEDERLAND BV,0.15000000000000002,0.0,0.0,NL
3DHUB IKE,0.15000000000000002,0.0,0.0,EL
AIMSUN SL,0.15000000000000002,0.0,0.0,ES
MINISTRSTVO ZA INFRASTRUKTURO,0.15000000000000002,0.0,0.0,SI
AGORA P.S.V.D.,0.15000000000000002,0.0,0.0,IL
RAMANI B.V.,0.15000000000000002,0.0,0.0,NL
ECUBES TEHNOLOGIJE D.O.O.,0.15000000000000002,0.0,0.0,SI
"ALPACEM CEMENT, DD",0.15000000000000002,0.0,0.0,SI
TERMOELEKTRARNA SOSTANJ D.O.O.,0.15000000000000002,0.0,0.0,SI
FERRIERE NORD SPA,0.15000000000000002,0.0,0.0,IT
ACTIVE SOLERA JEDNOSTAVNO DRUSTVO S OGRANICENOM ODGOVORNOSCU ZA USLUGE,0.15000000000000002,0.0,0.0,HR
ACEGASAPSAMGA S.P.A.,0.15000000000000002,0.0,0.0,IT
DILJ INDUSTRIJA GRADEVINSKOG MATERIJALA D.O.O.,0.15000000000000002,0.0,0.0,HR
TPL FVG S.C. A R.L.,0.15000000000000002,0.0,0.0,IT
HSE INVEST DRUZBA ZA INZENIRING INIZGRADNJO ENERGETSKIH OBJEKTOV DOO,0.15000000000000002,0.0,0.0,SI
DANIELI CENTRO COMBUSTION SPA,0.15000000000000002,0.0,0.0,IT
TRIESTE TRASPORTI SPA,0.15000000000000002,0.0,0.0,IT
DOK-ING INDELOOP DOO ZA PROIZVODNJU ELEKTRICNE ENERGIJE I GOSPODARENJE OTPADOM,0.15000000000000002,0.0,0.0,HR
NUCLIO NUCLEO INTERACTIVO DE ASTRONOMIA ASSOCIACAO,0.15000000000000002,0.0,0.0,PT
DTV CONSULTANTS BV,0.15000000000000002,0.0,0.0,NL
MOBIEL 21 VZW,0.15000000000000002,0.0,0.0,BE
FLEXIDE ENERGY SRL,0.15000000000000002,0.0,0.0,BE
GENCELL LTD,0.15000000000000002,0.0,0.0,IL
MOVIDA-EMPREENDIMENTOS TURISTICOS SA,0.15000000000000002,0.0,0.0,PT
WINGEST,0.15000000000000002,0.0,0.0,BE
"SMART ISLAND KRK DRUSTVO S OGRANICENOM ODGOVORNOSCU ZA PROJEKTIRANJE,GRADENJE I USLUGE",0.15000000000000002,0.0,0.0,HR
SCHNEIDER ELECTRIC ESPANA SA,0.15000000000000002,0.0,0.0,ES
USEFUL GRAVITY LDA,0.15000000000000002,0.0,0.0,PT
AGGREGERING SL,0.15000000000000002,0.0,0.0,ES
IKO DEVELOPMENT,0.15000000000000002,0.0,0.0,LU
BES-BADISCHE ENERGIE-SERVICEGESSELLSCHAFT MBH,0.15000000000000002,0.0,0.0,DE
GRID ONE D.O.O.,0.15000000000000002,0.0,0.0,HR
SUDSTROUM S.A R.L. & CO S.E.C.S.,0.15000000000000002,0.0,0.0,LU
STADTWERKE KARLSRUHE GMBH,0.15000000000000002,0.0,0.0,DE
QBOTS ENERGY LTD,0.15000000000000002,0.0,0.0,UK
SVEUCILISTE U RIJECI-TEHNICKI FAKULTET,0.15000000000000002,0.0,0.0,HR
AZIENDA PROVINCIALE TRASPORTI SPA,0.15000000000000002,0.0,0.0,IT
AKCIJU SABIEDRIBA TRANSPORTA UN SAKARU INSTITUTS,0.15000000000000002,0.0,0.0,LV
INTEGRA CONSULT AS,0.15000000000000002,0.0,0.0,DK
KOUVOLA INNOVATION OY,0.15000000000000002,0.0,0.0,FI
STUDIENGESELLSCHAFT FUR DEN KOMBINIERTEN VERKEHR EV,0.15000000000000002,0.0,0.0,DE
Verband Deutscher Verkehrsunternehmen,0.15000000000000002,0.0,0.0,DE
SCHACHINGER IMMOBILIEN UND DIENSTLEISTUNGS GMBH & CO OG,0.15000000000000002,0.0,0.0,AT
CONTARGO GMBH & CO KG,0.15000000000000002,0.0,0.0,DE
INDRA SISTEMAS DE COMUNICACIONES SEGURAS S.L.U,0.15000000000000002,0.0,0.0,ES
National Marine Aquarium Ltd.,0.15000000000000002,0.0,0.0,UK
"SVEUCILISTE U SPLITU, FAKULTET ELEKTROTEHNIKE, STROJARSTVA I BRODOGRADNJE",0.15000000000000002,0.0,0.0,HR
E-LYTE INNOVATIONS GMBH,0.15000000000000002,0.0,0.0,DE
TOPSOE BATTERY MATERIALS A/S,0.15000000000000002,0.0,0.0,DK
CEE BANKWATCH NETWORK,0.15000000000000002,0.0,0.0,CZ
ASOCIATIA MAKE BETTER,0.15000000000000002,0.0,0.0,RO
UNIWERSYTET EKONOMICZNY W KATOWICACH,0.15000000000000002,0.0,0.0,PL
AVIONS DE TRANSPORT REGIONAL,0.15000000000000002,0.0,0.0,FR
CARGOBEAMER AG,0.15000000000000002,0.0,0.0,DE
PTV PLANUNG TRANSPORT VERKEHR GmbH,0.15000000000000002,0.0,0.0,DE
VEDIAFI OY,0.15000000000000002,0.0,0.0,FI
DANSK RODE KORS (DANISH RED CROSS),0.15000000000000002,0.0,0.0,DK
HAFEN WIEN GMBH,0.15000000000000002,0.0,0.0,AT
MANSIO GMBH,0.15000000000000002,0.0,0.0,DE
4PL INTERMODAL GMBH,0.15000000000000002,0.0,0.0,DE
Inform Consulting GmbH,0.15000000000000002,0.0,0.0,DE
UNION INTERNATIONALE DES SOCIETES DE TRANSPORT COMBINE RAIL-ROUTE SCRL,0.15000000000000002,0.0,0.0,BE
TRANSPOREON GMBH,0.15000000000000002,0.0,0.0,DE
4flow AG,0.15000000000000002,0.0,0.0,DE
CENTRE AQUITAIN DES TECHNOLOGIES DEL'INFORMATION ET ELECTRONIQUES - CATIE,0.15000000000000002,0.0,0.0,FR
EMBRAER SA,0.15000000000000002,0.0,0.0,BR
CHPR CENTER FOR HUMAN PERFORMANCE RESEARCH BV,0.15000000000000002,0.0,0.0,NL
AIRHOLDING S.A.,0.15000000000000002,0.0,0.0,PT
ZENABYTE SRL,0.15000000000000002,0.0,0.0,IT
CTS H2 S.R.L.,0.15000000000000002,0.0,0.0,IT
SONO MOTORS GMBH,0.15000000000000002,0.0,0.0,DE
EQUIGY BV,0.15000000000000002,0.0,0.0,NL
POLESTAR PERFORMANCE AB,0.15000000000000002,0.0,0.0,SE
JADE HOCHSCHULE WILHELMSHAVEN/OLDENBURG/ELSFLETH,0.15000000000000002,0.0,0.0,DE
STICHTING BEHEER JAA TRAINING ORGANISATION,0.15000000000000002,0.0,0.0,NL
BUNDESAMT FUR NATURSCHUTZ,0.15000000000000002,0.0,0.0,DE
AKTIIVS,0.15000000000000002,0.0,0.0,LV
COALITION CLEAN BALTIC,0.15000000000000002,0.0,0.0,SE
VALSTYBINE SAUGOMU TERITORIJU TARNYBA PRIE APLINKOS MINISTERIJOS,0.15000000000000002,0.0,0.0,LT
METSAHALLITUS,0.15000000000000002,0.0,0.0,FI
BAUMULLER ANLANGE-SYSTEMTECHNIK GMBH & CO KG,0.15000000000000002,0.0,0.0,DE
PROPULS GMBH,0.15000000000000002,0.0,0.0,DE
O.S. Energy (UK) Ltd,0.15000000000000002,0.0,0.0,UK
ESBJERG SHIPYARD A/S,0.15000000000000002,0.0,0.0,DK
GLAFCOS MARINE EPE,0.15000000000000002,0.0,0.0,EL
STONE MARINE PROPULSION LIMITED,0.15000000000000002,0.0,0.0,UK
HYSILABS,0.15000000000000002,0.0,0.0,FR
H2TEC BV,0.15000000000000002,0.0,0.0,NL
AIRBUS PROTECT GMBH,0.15000000000000002,0.0,0.0,DE
ECOLE NATIONALE SUPERIEURE DES OFFICIERS DE SAPEURS-POMPIERS (ENSOSP),0.15000000000000002,0.0,0.0,FR
SOMNI CORPORATION B.V.,0.15000000000000002,0.0,0.0,NL
EUROPEAN UNION AVIATION SAFETY AGENCY,0.15000000000000002,0.0,0.0,DE
SKYWAY AIR NAVIGATION SEVICES SA,0.15000000000000002,0.0,0.0,ES
ESZAK-MAGYARORSZAGI VIZUGYI IGAZGATOSAG,0.15000000000000002,0.0,0.0,HU
INSTITUT ZA VODE REPUBLIKE SLOVENIJE,0.15000000000000002,0.0,0.0,SI
BROZ OCHRANARSKE ZDRUZENIE,0.15000000000000002,0.0,0.0,SK
SVEUCILISTE JOSIPA JURJA STROSSMAYERA U OSIJEKU,0.15000000000000002,0.0,0.0,HR
FUNDATIA CENTRUL NATIONAL PENTRU DEZVOLTARE DURABILA,0.15000000000000002,0.0,0.0,RO
"INSTITUTE OF LANDSCAPE ECOLOGY OF THE SLOVAK ACADEMY OF SCIENCES, public research institution",0.15000000000000002,0.0,0.0,SK
NATIONAL INSTITUTE OF GEOPHYSICS GEODESY AND GEOGRAPHY - BULGARIAN ACADEMY OF SCIENCES,0.15000000000000002,0.0,0.0,BG
POKRAJINSKI ZAVOD ZA ZASTITU PRIRODE,0.15000000000000002,0.0,0.0,RS
ARCHIPELAGOS INSTITOUTO THALASSIAS PROSTASIAS,0.15000000000000002,0.0,0.0,EL
NEMZETI KOZSZOLGALATI EGYETEM,0.15000000000000002,0.0,0.0,HU
VENICE LAGOON PLASTIC FREE,0.15000000000000002,0.0,0.0,IT
SMALL ISLANDS ORGANISATION,0.15000000000000002,0.0,0.0,FR
INSTITUT DE LA CORROSION SASU,0.15000000000000002,0.0,0.0,FR
ANSALDO ENERGIA SPA,0.15000000000000002,0.0,0.0,IT
VIVA MARIS GMBH,0.15000000000000002,0.0,0.0,DE
GRAD SIBENIK,0.15000000000000002,0.0,0.0,HR
AYUNTAMIENTO DE VALLADOLID,0.15000000000000002,0.0,0.0,ES
MOBY X SOFTWARE LIMITED,0.15000000000000002,0.0,0.0,CY
YUNEX GMBH,0.15000000000000002,0.0,0.0,DE
CITYWAY SAS,0.15000000000000002,0.0,0.0,FR
SOCIEDAD MUNICIPAL DE APARCAMIENTOSDE LAS PALMAS DE GRAN CANARIA SA,0.15000000000000002,0.0,0.0,ES
PRZEDSIEBIORSTWO KOMUNIKACJI AUTOBUSOWEJ SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,0.15000000000000002,0.0,0.0,PL
SIA ATOM TECH,0.15000000000000002,0.0,0.0,LV
EDISON SPA,0.15000000000000002,0.0,0.0,IT
GUAGUAS MUNICIPALES SOCIEDAD ANONIMA,0.15000000000000002,0.0,0.0,ES
INSTANT SYSTEM,0.15000000000000002,0.0,0.0,FR
HERAKLION MUNICIPALITY,0.15000000000000002,0.0,0.0,EL
SRM - SOCIETA RETI E MOBILITA SRL,0.15000000000000002,0.0,0.0,IT
AUTOBUSES URBANOS DE VALLADOLID SA,0.15000000000000002,0.0,0.0,ES
IBI GROUP ELLAS SYMVOULOI EPIXEIRISEON MONOPROSWPI ANONYMI ETAIREIA,0.15000000000000002,0.0,0.0,EL
CINESI SL,0.15000000000000002,0.0,0.0,ES
Provincie Zuid-Holland,0.15000000000000002,0.0,0.0,NL
BE-MOBILE,0.15000000000000002,0.0,0.0,BE
CITYLOGIN IBERICA SL,0.15000000000000002,0.0,0.0,ES
MAP TRAFFIC MANAGEMENT BV,0.15000000000000002,0.0,0.0,NL
EMPRESA DE BLAS Y COMPANIA SA,0.15000000000000002,0.0,0.0,ES
VMZ BERLIN BETREIBERGESELLSCHAFT MBH,0.15000000000000002,0.0,0.0,DE
Asociatia Centrul pentru Resurse Civice,0.15000000000000002,0.0,0.0,RO
MUSEO DEI BAMBINI SOCIETA COOPERATIVA SOCIALE,0.15000000000000002,0.0,0.0,IT
RKSOFT BILISIM TEKNOLOJILERI AS,0.15000000000000002,0.0,0.0,TR
Marevivo,0.15000000000000002,0.0,0.0,IT
KINDERBURO UNIVERSITAT WIEN GMBH,0.15000000000000002,0.0,0.0,AT
ORGANIZATIA NEGUVERNAMENTALA ECOLOGISTA MARE NOSTRUM,0.15000000000000002,0.0,0.0,RO
"EU&PRO CENTRUM VZDELAVANI A PRAXE,SRO",0.15000000000000002,0.0,0.0,CZ
AKADEMIA WSB,0.15000000000000002,0.0,0.0,PL
TURK DENIZ ARASTIRMALARI VAKFI,0.15000000000000002,0.0,0.0,TR
ANSALDO ENERGIA SWITZERLAND AG,0.15000000000000002,0.0,0.0,CH
ENERG+ DOO,0.15000000000000002,0.0,0.0,SI
INFORDATA SISTEMI SRL,0.15000000000000002,0.0,0.0,IT
INSTITUTI PER MENAXHIMIN E MJEDISITDHE TERRITORIT,0.15000000000000002,0.0,0.0,AL
IDS AIRNAV SRL,0.15000000000000002,0.0,0.0,IT
ALFA LAVAL VICARB SAS,0.15000000000000002,0.0,0.0,FR
ZENTRUM FUR BRENNSTOFFZELLEN-TECHNIK GMBH,0.15000000000000002,0.0,0.0,DE
FAURECIA SYSTEMES D ECHAPPEMENT SAS,0.15000000000000002,0.0,0.0,FR
LAUDA DR. R. WOBSER GMBH & CO KG,0.15000000000000002,0.0,0.0,DE
EMERSON PROCESS MANAGEMENT FLOW B.V,0.15000000000000002,0.0,0.0,NL
TESCOM EUROPE GMBH CO KG,0.15000000000000002,0.0,0.0,DE
JUNO COMPOSITES LTD,0.15000000000000002,0.0,0.0,IE
ELEFTHERIOU ANTONIOS,0.15000000000000002,0.0,0.0,EL
MUEGGE GMBH,0.15000000000000002,0.0,0.0,DE
MICROWAVE TECHNOLOGIES CONSULTING,0.15000000000000002,0.0,0.0,FR
FUNDACIO DE LA COMUNITAT VALENCIANA VALENCIA CLIMA I ENERGIA,0.15000000000000002,0.0,0.0,ES
THE SOCIETY FOR THE REDUCTION OF CARBON LIMITED,0.15000000000000002,0.0,0.0,UK
SKELETON TECHNOLOGIES OU,0.15000000000000002,0.0,0.0,EE
FINCANTIERI SPA,0.15000000000000002,0.0,0.0,IT
RAILIABLE GMBH,0.15000000000000002,0.0,0.0,DE
DISTRETTO TECNOLOGICO AEROSPAZIALE DELLA CAMPANIA SCARL,0.15000000000000002,0.0,0.0,IT
HAMBURG AVIATION EV,0.15000000000000002,0.0,0.0,DE
FREQUENTIS ROMANIA SRL,0.15000000000000002,0.0,0.0,RO
NEOMETSYS,0.15000000000000002,0.0,0.0,FR
NORDIC SEAFARM AB,0.15000000000000002,0.0,0.0,SE
ORIGIN BY OCEAN OY,0.15000000000000002,0.0,0.0,FI
QUAZY FOODS GMBH,0.15000000000000002,0.0,0.0,DE
LOVELY DAY FOODS GMBH,0.15000000000000002,0.0,0.0,DE
ALLER AQUA GROUP AS,0.15000000000000002,0.0,0.0,DK
MOUNID AB,0.15000000000000002,0.0,0.0,SE
"RIASEARCH, UNIPESSOAL, LDA",0.15000000000000002,0.0,0.0,PT
PROVIRON HOLDING NV,0.15000000000000002,0.0,0.0,BE
LGEMSYNALGAE BV,0.15000000000000002,0.0,0.0,NL
SPAROS LDA,0.15000000000000002,0.0,0.0,PT
VITAL SEAFOOD AS,0.15000000000000002,0.0,0.0,NO
FOLVENGAARD AS,0.15000000000000002,0.0,0.0,NO
VARD ELECTRO AS,0.15000000000000002,0.0,0.0,NO
VARD DESIGN AS,0.15000000000000002,0.0,0.0,NO
IPG AUTOMOTIVE UK LIMITED,0.15000000000000002,0.0,0.0,UK
URBANV SOCIETA PER AZIONI,0.15000000000000002,0.0,0.0,IT
Wasser 3.0 gGmbH,0.15000000000000002,0.0,0.0,DE
UNIVERSITE MOHAMMED PREMIER 1 - UMP,0.15000000000000002,0.0,0.0,MA
CITTADINI SPA,0.15000000000000002,0.0,0.0,IT
MOLD SRL,0.15000000000000002,0.0,0.0,IT
ALCHEMIA-NOVA GREECE IDIOTIKI KEFALAIOUCHIKI ETAIREIA,0.15000000000000002,0.0,0.0,EL
FOUNDATION EXIT,0.15000000000000002,0.0,0.0,RS
TECHNO SKY SRL TECHNOLOGIES FOR AIR TRAFFIC MANAGEMENT,0.15000000000000002,0.0,0.0,IT
UNIFLY,0.15000000000000002,0.0,0.0,BE
ASOCIACIJA DRONEA,0.15000000000000002,0.0,0.0,LT
UNISPHERE GMBH,0.15000000000000002,0.0,0.0,DE
DRONIQ GMBH,0.15000000000000002,0.0,0.0,DE
INDRA FACTORIA TECNOLOGICA SL,0.15000000000000002,0.0,0.0,ES
HOLOGARDE,0.15000000000000002,0.0,0.0,FR
AEROPORTI DI ROMA SPA,0.15000000000000002,0.0,0.0,IT
ANRA TECHNOLOGIES OU,0.15000000000000002,0.0,0.0,EE
THERMOPRE ENGINEERING GMBH,0.15000000000000002,0.0,0.0,DE
VOLOCOPTER GMBH,0.15000000000000002,0.0,0.0,DE
ABIONICA SOLUTIONS SLP,0.15000000000000002,0.0,0.0,ES
AENA S.M.E. SA,0.15000000000000002,0.0,0.0,ES
SOUL SOFTWARE SRL,0.15000000000000002,0.0,0.0,IT
ASSOCIATION LA SAISON BLEUE,0.15000000000000002,0.0,0.0,TN
SDG4MED - Sustainable Development Goal for the Mediterranean,0.15000000000000002,0.0,0.0,IT
MEDCITIES - MEDCITES,0.15000000000000002,0.0,0.0,ES
MEDCRUISE ASSOCIATION,0.15000000000000002,0.0,0.0,ES
AALTO HAPS LIMITED,0.15000000000000002,0.0,0.0,UK
EUROPEAN SATELLITE SERVICES PROVIDER SAS,0.15000000000000002,0.0,0.0,FR
OKAPI:ORBITS GMBH,0.15000000000000002,0.0,0.0,DE
HYIMPULSE TECHNOLOGIES GMBH,0.15000000000000002,0.0,0.0,DE
ENTE NAZIONALE PER L'AVIAZIONE CIVILE - ENAC ITALIAN CIVIL AVIATION AUTHORITY,0.15000000000000002,0.0,0.0,IT
ASAS ALUMINYUM SANAYI VE TICARET ANONIM SIRKETI,0.15000000000000002,0.0,0.0,TR
AFRICA GREENTEC SENEGAL-SARL,0.15000000000000002,0.0,0.0,SN
BLUE NOVA ENERGY (PTY) LTD,0.15000000000000002,0.0,0.0,ZA
AFRICA GREENTEC NIGER SARL,0.15000000000000002,0.0,0.0,NE
REGIONE UMBRIA,0.15000000000000002,0.0,0.0,IT
GEOLOGICAL SURVEY OF SERBIA,0.15000000000000002,0.0,0.0,RS
FEDERALNI ZAVOD ZA GEOLOGIJU SARAJEVO,0.15000000000000002,0.0,0.0,BA
PANSTWOWY INSTYTUT GEOLOGICZNY - PANSTWOWY INSTYTUT BADAWCZY,0.15000000000000002,0.0,0.0,PL
SZABALYOZOTT TEVEKENYSEGEK FELUGYELETI HATOSAGA,0.15000000000000002,0.0,0.0,HU
INSTITUTE OF GEOLOGICAL SCIENCES NATIONAL ACADEMY OF SCIENCES OF UKRAINE,0.15000000000000002,0.0,0.0,UA
ADMINISTRATION DES PONTS ET CHAUSSEES DIRECTION,0.15000000000000002,0.0,0.0,LU
MINISTERU GHALL-FINANZI,0.15000000000000002,0.0,0.0,MT
ELLINIKI ARCHI GEOLOGIKON KAI METALLEFTIKON EREVNON,0.15000000000000002,0.0,0.0,EL
"LATVIJAS VIDES, GEOLOGIJAS UN METEOROLOGIJAS CENTRS SIA",0.15000000000000002,0.0,0.0,LV
Oljedirektoratet,0.15000000000000002,0.0,0.0,NO
PER SHERBIMIN GJEOLOGJIK SHQIPTAR,0.15000000000000002,0.0,0.0,AL
JARDFEINGI,0.15000000000000002,0.0,0.0,FO
REGIERUNGSPRASIDIUM FREIBURG,0.15000000000000002,0.0,0.0,DE
Lietuvos geologijos tarnyba prie Aplinkos ministerijos,0.15000000000000002,0.0,0.0,LT
Geologischer Dienst Nordrhein-Westfalen,0.15000000000000002,0.0,0.0,DE
"SUNESIS, INOVATIVNE TEHNOLOGIJE IN STORITVE,DOO",0.15000000000000002,0.0,0.0,SI
HYBRID ENERGY STORAGE SOLUTIONS SOCIEDAD LIMITADA,0.15000000000000002,0.0,0.0,ES
CYBERGRID GMBH,0.15000000000000002,0.0,0.0,AT
EATON INDUSTRIES GMBH,0.15000000000000002,0.0,0.0,DE
ELECTRICITY INNOVATION EKONOMISK FORENING,0.15000000000000002,0.0,0.0,SE
EUROPEAN RENEWABLE ENERGIES FEDERATION-FEDERATION EUROPEENNE DES ENERGIES RENOUVELABLES,0.15000000000000002,0.0,0.0,BE
DIPUTACION DE GERONA,0.15000000000000002,0.0,0.0,ES
LOCALLIFE SWEDEN AB,0.15000000000000002,0.0,0.0,SE
RESOURCEFULLY BV,0.15000000000000002,0.0,0.0,NL
KM0 ENERGY SL,0.15000000000000002,0.0,0.0,ES
BAMBOO ENERGY PLATFORM SL,0.15000000000000002,0.0,0.0,ES
INNOHUB BV,0.15000000000000002,0.0,0.0,NL
ECROWD INVEST PLATAFORMA DE FINANCIACION PARTICIPATIVA SL,0.15000000000000002,0.0,0.0,ES
SOFIA ENERGY AGENCY ASSOCIATION,0.15000000000000002,0.0,0.0,BG
SMART ENERGY LAB - ASSOCIATION,0.15000000000000002,0.0,0.0,PT
AZIENDA CONSORZIALE SERVIZI MUNICIPALIZZATI SPA,0.15000000000000002,0.0,0.0,IT
INSTITUTUL GEOLOGIC AL ROMANIEI,0.15000000000000002,0.0,0.0,RO
RDIUP,0.15000000000000002,0.0,0.0,FR
COOPERATIEVE VERENIGING GRUNNEGER POWER UA,0.15000000000000002,0.0,0.0,NL
AGENCIA ESTATAL DE SEGURIDAD AEREA,0.15000000000000002,0.0,0.0,ES
IBERDROLA ESPANA SA,0.15000000000000002,0.0,0.0,ES
AUG.E,0.15000000000000002,0.0,0.0,BE
IBERDROLA CLIENTES SOCIEDAD ANONIMA,0.15000000000000002,0.0,0.0,ES
CAA INTERNATIONAL LIMITED,0.15000000000000002,0.0,0.0,UK
PEGASUS HAVA TASIMACILIGI ANONIM SIRKETI,0.15000000000000002,0.0,0.0,TR
DATABEACON SL,0.15000000000000002,0.0,0.0,ES
NORDISK ENERGIFORSKNING NORDIC ENERGY RESEARCH,0.15000000000000002,0.0,0.0,NO
PLATE-FORME EFFICACITE ENERGETIQUE SEINE AVAL,0.15000000000000002,0.0,0.0,FR
ENTE VASCO DE LA ENERGIA,0.15000000000000002,0.0,0.0,ES
"DEPARTMENT OF ENVIRONMENT, CLIMATE AND COMMUNICATIONS",0.15000000000000002,0.0,0.0,IE
ENERGISTYRELSEN,0.15000000000000002,0.0,0.0,DK
MINISTRY OF ENERGY,0.15000000000000002,0.0,0.0,IL
LIETUVOS RESPUBLIKOS ENERGETIKOS MINISTERIJOS,0.15000000000000002,0.0,0.0,LT
GASSNOVA SF,0.15000000000000002,0.0,0.0,NO
UR BEROA S COOP,0.15000000000000002,0.0,0.0,ES
ENBRO,0.15000000000000002,0.0,0.0,BE
BEST - BIOENERGY AND SUSTAINABLE TECHNOLOGIES GMBH,0.15000000000000002,0.0,0.0,AT
MERSEN FRANCE LA MURE SAS,0.15000000000000002,0.0,0.0,FR
L.P.E. SPA,0.15000000000000002,0.0,0.0,IT
MERSEN FRANCE PONTARLIER SAS,0.15000000000000002,0.0,0.0,FR
FTCAP GMBH,0.15000000000000002,0.0,0.0,DE
MERSEN FRANCE ANGERS SAS,0.15000000000000002,0.0,0.0,FR
GAMESA ELECTRIC SOCIEDAD ANONIMA,0.15000000000000002,0.0,0.0,ES
AGENCE LOCALE DE L ENERGIE ET DU CLIMAT,0.15000000000000002,0.0,0.0,FR
GRID ABILITY SCARL,0.15000000000000002,0.0,0.0,IT
COMUNE DI BERCHIDDA,0.15000000000000002,0.0,0.0,IT
UPPSALA KOMMUN,0.15000000000000002,0.0,0.0,SE
ACEA PRODUZIONE SPA,0.15000000000000002,0.0,0.0,IT
NGENIC AB,0.15000000000000002,0.0,0.0,SE
SUSTAINABLE INNOVATION I SVERIGE AB,0.15000000000000002,0.0,0.0,SE
Experientia Global SA,0.15000000000000002,0.0,0.0,CH
WATT AND VOLT ANONIMI ETAIRIA EKMETALLEYSIS ENALLAKTIKON MORFON ENERGEIAS,0.15000000000000002,0.0,0.0,EL
ENNSHAFEN OO GMBH,0.15000000000000002,0.0,0.0,AT
KLIMA- UND ENERGIEFONDS,0.15000000000000002,0.0,0.0,AT
ELEKTRO LJUBLJANA PODJETJE ZADISTRIBUCIJO ELEKTRICNE ENERGIJE D.D.,0.15000000000000002,0.0,0.0,SI
STREDOEUROPSKY INSTITUT PRE VYSKUM PRACE,0.15000000000000002,0.0,0.0,SK
KK WIND SOLUTIONS AS,0.15000000000000002,0.0,0.0,DK
AMANTYS POWER ELECTRONICS LTD,0.15000000000000002,0.0,0.0,UK
POWERCON AS,0.15000000000000002,0.0,0.0,DK
COMMISSION INTERNATIONALE DES GRANDS BARRAGES,0.15000000000000002,0.0,0.0,FR
IREN ENERGIA SPA,0.15000000000000002,0.0,0.0,IT
EU DSO ENTITY,0.15000000000000002,0.0,0.0,BE
VASCO DA GAMA COLAB - ENERGY STORAGE - ASSOCIACAO,0.15000000000000002,0.0,0.0,PT
EUROPEAN GEOTHERMAL ENERGY COUNCIL,0.15000000000000002,0.0,0.0,BE
WindEurope,0.15000000000000002,0.0,0.0,BE
GREEN POWER STORAGE SOLUTIONS(GPSS) S.A,0.15000000000000002,0.0,0.0,LU
STUDIO ELEKTRONIKE RIJEKA DOO,0.15000000000000002,0.0,0.0,HR
SAMSO SPA,0.15000000000000002,0.0,0.0,IT
ENERGY STORAGE SOLUTIONS SL,0.15000000000000002,0.0,0.0,ES
EUROPAISCHES ZENTRUM FUR WOHLFAHRTSPOLITIK UND SOZIALFORSCHUNG,0.15000000000000002,0.0,0.0,AT
TECNO PROJECT INDUSTRIALE SRL,0.15000000000000002,0.0,0.0,IT
CELITEMENT GMBH & CO. KG,0.15000000000000002,0.0,0.0,DE
THE BOSTON CONSULTING GROUP S.R.L,0.15000000000000002,0.0,0.0,IT
ARTIDEK,0.15000000000000002,0.0,0.0,UA
BUZZI SPA,0.15000000000000002,0.0,0.0,IT
Dyckerhoff Cement Ukraine Private Joint-Stock Company,0.15000000000000002,0.0,0.0,UA
AIR LIQUIDE ITALIA SERVICE SRL,0.15000000000000002,0.0,0.0,IT
WIETERSDORFER ALPACEM GMBH,0.15000000000000002,0.0,0.0,AT
SOCIETA ITALIANA ACETILENE E DERIVATI SPA,0.15000000000000002,0.0,0.0,IT
ASSOCIAZIONE CLUST-ER ENERGIA E SVILUPPO SOSTENIBILE,0.15000000000000002,0.0,0.0,IT
AIR LIQUIDE GLOBAL E&C SOLUTIONS FRANCE,0.15000000000000002,0.0,0.0,FR
AIR LIQUIDE ITALIA PRODUZIONE SRL,0.15000000000000002,0.0,0.0,IT
BUZZI UNICEM SRL,0.15000000000000002,0.0,0.0,IT
MTU SHOGENERGY,0.15000000000000002,0.0,0.0,EE
STIFTINGA VESTLANDSFORSKING,0.15000000000000002,0.0,0.0,NO
ESTACA,0.15000000000000002,0.0,0.0,FR
